vox1,vox2,weight
821,574,0.35058783502458524
821,576,0.3940551485489548
821,577,0.4081608186273758
821,587,0.38876250536305007
821,589,0.3342160927567497
821,591,0.34639793159042204
821,592,0.403557217810622
821,596,0.39219132020811437
821,597,0.3806230391719135
821,600,0.3290941694037792
821,603,0.35876727849610207
821,762,0.3464511388786255
821,785,0.42636113599708775
821,786,0.3525667759072782
821,788,0.3532142019450782
821,809,0.37964899093109555
821,812,0.44359148032847456
821,813,0.45887101027699595
821,815,0.4026505972358101
821,818,0.3558042062487992
821,819,0.5318956588542535
821,820,0.5075700717121707
822,547,0.36718902037237244
822,548,0.35946741284441996
822,551,0.3304841755380888
822,552,0.34237913048874596
822,553,0.32933063489753617
822,557,0.3929264778669819
822,560,0.35589575707122995
822,571,0.38929064890461224
822,591,0.3671696095113674
822,667,0.342984467012911
822,669,0.3474005702856901
822,768,0.34553379650381816
822,786,0.34105195853012776
822,796,0.41010559986402545
822,812,0.33668317595557357
822,813,0.33942634113640263
823,545,0.38555179912399606
823,547,0.40260173462359766
823,548,0.43588429293607817
823,549,0.3657989678760079
823,550,0.3565092277695228
823,551,0.44101037168682505
823,552,0.3977709594084993
823,553,0.3807068427925942
823,556,0.3332486991373633
823,557,0.471658681357167
823,558,0.3870908999676302
823,560,0.39965620109236033
823,565,0.3344097387390473
823,570,0.41813913469192787
823,571,0.44653570116646746
823,572,0.3744967611623535
823,574,0.37960959684475676
823,576,0.4303344379921327
823,577,0.39302022081032284
823,579,0.37709801677917526
823,580,0.33702689673150843
823,587,0.4379726446468262
823,589,0.39282244343964035
823,591,0.4059064407424376
823,592,0.3875119823105552
823,594,0.3497108730784626
823,596,0.43294414449197055
823,597,0.3390316126043255
823,598,0.3477152900605085
823,600,0.3423927285027614
823,603,0.34595280825402286
823,606,0.33202605393246226
823,612,0.34833037514482074
823,614,0.33847139598682446
823,615,0.35907398432275833
823,620,0.3370578118195402
823,624,0.3548014592641891
823,627,0.3795279706555057
823,630,0.3293868278207508
823,631,0.36316303924638077
823,649,0.377159401040475
823,651,0.33542904912145355
823,652,0.35118687632873574
823,657,0.33846342877594887
823,660,0.35155268766590364
823,667,0.3961876071217312
823,753,0.36463455725445443
823,762,0.3625073044743676
823,765,0.3313695291433037
823,769,0.3613441176220986
823,774,0.3401975300592275
823,775,0.33360491022683475
823,782,0.3612483638473914
823,783,0.3918177185829796
823,785,0.4319644843826509
823,786,0.45331517436483604
823,787,0.42936631609147563
823,788,0.38171740598534026
823,789,0.4006858139719036
823,790,0.3606242203666004
823,796,0.41777238186795523
823,797,0.38017724394963764
823,800,0.3526224865724868
823,801,0.4107024742046641
823,803,0.3628927367396611
823,804,0.3509306862040747
823,805,0.4056907322357252
823,806,0.355778914859928
823,809,0.4897951610368539
823,810,0.3642711421861238
823,811,0.34355138363018806
823,812,0.41464056968275415
823,813,0.4682990833930251
823,815,0.33193666585024584
823,822,0.5909597260675921
824,545,0.44997919001746123
824,547,0.4203864581892615
824,548,0.4519859476606602
824,551,0.3726551700131589
824,552,0.33812180160376154
824,553,0.34006183597291467
824,555,0.33704331369744933
824,557,0.4334213168148544
824,558,0.370514990513198
824,560,0.3533697270165081
824,561,0.3491944857621192
824,564,0.35574278434089174
824,570,0.40153528282829903
824,571,0.42030731157078843
824,572,0.39049272136355123
824,573,0.3433651802306074
824,574,0.3688258541595235
824,576,0.46667863776341667
824,577,0.3618299561565246
824,579,0.4270632693906025
824,580,0.3651592284276286
824,582,0.3395818076744337
824,587,0.43090975925231834
824,588,0.39335645400524294
824,589,0.378486556628531
824,590,0.3406639032690126
824,591,0.49233202683172483
824,592,0.39415155391109097
824,594,0.3736836297329916
824,596,0.47240517442398633
824,597,0.33130124439765
824,598,0.35862972278961297
824,600,0.33416649108924656
824,602,0.33332569029972065
824,603,0.3659613304207332
824,607,0.3531493844762131
824,609,0.4123150102130418
824,611,0.35775133144449356
824,612,0.3437956616435658
824,615,0.3305521504214349
824,616,0.3452540233075401
824,619,0.35627676870269065
824,620,0.3392581079778337
824,621,0.3685816319271822
824,624,0.37520167117852116
824,627,0.3792205510249221
824,630,0.3976557082636492
824,631,0.3893039045411422
824,634,0.3459815903440278
824,637,0.34332820856815527
824,638,0.3621683969051286
824,639,0.3744220956579545
824,649,0.39230947708398034
824,651,0.3328891932295633
824,652,0.38154368038567904
824,654,0.3716597423188639
824,656,0.34849398779031987
824,657,0.376809053623159
824,658,0.3316120817219475
824,660,0.3679765302729672
824,666,0.35655701167320936
824,667,0.42712587479607356
824,750,0.36741518435010256
824,754,0.39799458116063774
824,758,0.34832720971885517
824,762,0.3441095944526083
824,765,0.33949200484641046
824,768,0.37383613788210535
824,770,0.4521450505105821
824,771,0.34801312786465766
824,776,0.378433420472119
824,777,0.33414782403321625
824,781,0.34342409431354265
824,782,0.39082313291237236
824,785,0.43737704606174294
824,786,0.39891514891379726
824,787,0.39931576142889863
824,788,0.4385108335909105
824,789,0.3850186161825148
824,790,0.3358982936416302
824,796,0.6037062944901934
824,797,0.5512947247092634
824,798,0.3301799390265173
824,799,0.38542794077091536
824,800,0.3314722240872898
824,804,0.3755697962622106
824,805,0.3796632064910546
824,808,0.35712061824214153
824,809,0.44746701701543756
824,810,0.42028381600833603
824,812,0.3843938662925499
824,813,0.3944346074690353
824,815,0.41828655347601035
824,820,0.3414009950359718
824,822,0.5962866061653683
824,823,0.6644614264067106
825,545,0.40958065599398435
825,547,0.3896059614447032
825,548,0.42173842793030564
825,551,0.37036467237420423
825,557,0.39979138125027885
825,558,0.3507454024534999
825,560,0.33621635313806236
825,570,0.398208772144121
825,571,0.39953971903772945
825,572,0.40938504894143185
825,574,0.3581737199614239
825,576,0.4162250640918777
825,577,0.33489550605767765
825,579,0.4466353583135902
825,582,0.35861792412371063
825,587,0.42881017014891665
825,588,0.3864405039194759
825,589,0.3822527128927049
825,590,0.35022729677093317
825,591,0.43096937755946363
825,592,0.37877121648712636
825,594,0.36009284942717407
825,596,0.4359218683350425
825,598,0.3943660225230661
825,602,0.3364614237556072
825,603,0.34029402059937736
825,607,0.3582706052961003
825,608,0.34318606829521164
825,609,0.41223503439040715
825,610,0.3497802930985558
825,611,0.3565414464620824
825,612,0.36146611845623405
825,615,0.34380290541795616
825,616,0.3458470347832818
825,619,0.3619782884218263
825,620,0.35341303782509065
825,621,0.3543967365815092
825,624,0.38688751452495734
825,627,0.38486057300365556
825,628,0.3424877268929001
825,630,0.38574032159741584
825,631,0.401321602272652
825,633,0.33583849642181596
825,635,0.3648755327034235
825,639,0.37613369086760295
825,649,0.39803680428217025
825,650,0.3464612926935919
825,651,0.3295226586242975
825,652,0.3824274403233974
825,654,0.3488509621413738
825,655,0.35734526399838445
825,656,0.3489035151454445
825,657,0.3634040949557072
825,658,0.3510738247691702
825,660,0.34603100604149284
825,666,0.34846897091679807
825,667,0.4334968265948628
825,770,0.34561680750959184
825,771,0.3928674135553453
825,776,0.34649100044706405
825,777,0.3584539585505502
825,781,0.35795649239561994
825,782,0.38447546466650384
825,785,0.40801240164717933
825,786,0.40303567602066875
825,787,0.40580245785974906
825,788,0.4078899694533054
825,789,0.34260947223927385
825,796,0.41738019888934863
825,797,0.40107596357431713
825,798,0.36887277487040887
825,799,0.40175633534126803
825,800,0.34865534681367255
825,801,0.3409044343687128
825,804,0.3846572188736821
825,805,0.3785383780738796
825,808,0.375404978972542
825,809,0.4492588063898742
825,810,0.4260532969686725
825,812,0.3885926346669897
825,813,0.3712335490003153
825,815,0.38821787605030145
825,822,0.5146410880893632
825,823,0.5023335393053118
825,824,0.6617231376437128
826,545,0.3479516044144421
826,547,0.3509536992323589
826,548,0.3847814990030192
826,551,0.3485284393254731
826,552,0.33341630453140864
826,557,0.38169409665293896
826,558,0.3666573046909469
826,560,0.33198791422140433
826,570,0.39951018982281244
826,571,0.39630376936307465
826,572,0.3950906961411813
826,574,0.33679240797485516
826,576,0.3590659834225698
826,579,0.40248690314967694
826,582,0.3425610249271842
826,587,0.4138495899232674
826,588,0.36960257149491477
826,589,0.39032218242733996
826,591,0.3808208657270986
826,592,0.3359569887369922
826,594,0.3466491963771259
826,596,0.3855309152620629
826,598,0.36913323451021657
826,609,0.3818008996879943
826,610,0.3733995623932422
826,612,0.3627690597623965
826,615,0.34248079834044914
826,619,0.3550487809246577
826,620,0.33623583603272383
826,621,0.3448585175613181
826,624,0.35647486077937024
826,627,0.3669896085068545
826,630,0.3609441382508523
826,631,0.38438045816175753
826,635,0.3627235206360324
826,639,0.380358502035204
826,649,0.3821176260455121
826,652,0.337700202919506
826,656,0.333744706765839
826,657,0.3393121352947442
826,667,0.38343179743723504
826,765,0.34638979802450814
826,771,0.36606904385901967
826,774,0.35525027235780127
826,776,0.36468366956728987
826,777,0.33117529283976166
826,782,0.3931355738625259
826,783,0.334053701690518
826,785,0.39048597327482487
826,786,0.42205618338220185
826,787,0.4155394196501754
826,788,0.4191362577858834
826,789,0.3654378359017059
826,796,0.36299708688939764
826,797,0.3621507006357692
826,798,0.3419710738452106
826,799,0.35109447335417404
826,800,0.37300899055107073
826,801,0.39909770062799615
826,803,0.342597659702196
826,804,0.42111986623557307
826,805,0.3848139141269223
826,808,0.3693278258894233
826,809,0.4354871865524024
826,810,0.4337295779208284
826,812,0.3536449245428998
826,813,0.35682094486591814
826,822,0.4582221789974667
826,823,0.486072352445496
826,824,0.5322398043940914
826,825,0.7647555967549141
827,557,0.3398086463642542
827,558,0.37751621615014336
827,570,0.41775284848505095
827,571,0.3824123383515015
827,572,0.38408801581068536
827,576,0.3819331510328736
827,579,0.37199151856050006
827,580,0.3394309890062039
827,587,0.3939340426335865
827,588,0.3812284463754089
827,589,0.3519273396448695
827,590,0.36544068865920076
827,591,0.40376147028648296
827,592,0.37783777191094287
827,595,0.3548659736184849
827,596,0.3710873513614275
827,598,0.3384233822797034
827,608,0.34689168241704776
827,609,0.3674420352529432
827,610,0.3744443599684335
827,612,0.34628273443274243
827,621,0.348385489377771
827,624,0.33073142444416986
827,627,0.34825399905000415
827,628,0.3520663212438746
827,630,0.3315699017206576
827,631,0.32980672879303446
827,639,0.3906695663200949
827,649,0.36717305622329016
827,652,0.3794738137494515
827,656,0.3459967007055756
827,664,0.3359296285522663
827,666,0.3644067308462333
827,667,0.3800955615280519
827,776,0.33120695358138513
827,780,0.3443629533288169
827,782,0.36346808654862794
827,786,0.34654373827017054
827,787,0.37128459318117474
827,788,0.3689943537036815
827,789,0.32914451852410204
827,797,0.34830829050235823
827,799,0.34125736856291206
827,800,0.34212421197596576
827,801,0.35202656347740086
827,803,0.3700071202863581
827,804,0.39393562128234977
827,805,0.3568295812749393
827,808,0.3933401189668302
827,809,0.4173312680700778
827,810,0.42210243103767
827,823,0.35064555124682556
827,824,0.4141661486338543
827,825,0.517255661636301
827,826,0.6185439583583144
828,545,0.4161802658534164
828,547,0.4606474317561378
828,548,0.46766913082861233
828,549,0.37433642770153824
828,550,0.37824113615996535
828,551,0.4381457872269819
828,552,0.4443677253874074
828,553,0.3883591932063679
828,554,0.4000220374015511
828,556,0.37731003993769513
828,557,0.515863520250323
828,558,0.44881727401792243
828,559,0.3637095254957916
828,560,0.43482399482697165
828,561,0.337326687698573
828,562,0.3770244956811777
828,564,0.3739568254657188
828,565,0.3775540519057519
828,567,0.3309429656692762
828,569,0.3424058717865342
828,570,0.4936314845847239
828,571,0.5123985254463551
828,572,0.4421310896966543
828,573,0.36138055265797114
828,574,0.3744100977900882
828,576,0.5155343224437691
828,577,0.4443749945519859
828,579,0.4632705355665006
828,580,0.3941082304561406
828,582,0.4041724644049003
828,584,0.33173757113527674
828,586,0.41417243996144754
828,587,0.42618084901999903
828,588,0.4379367546149659
828,589,0.3794476233405237
828,590,0.3302602420671497
828,591,0.4818499579584636
828,592,0.42523096812472855
828,593,0.34108981856431475
828,594,0.37156496904294284
828,595,0.345614365225036
828,596,0.4623034935003724
828,598,0.40352612456955667
828,600,0.3843847802710239
828,601,0.33696578084405554
828,603,0.3758044960685781
828,606,0.37342064950721426
828,607,0.3310549410720295
828,608,0.35057918882850464
828,609,0.3862928770316165
828,610,0.37654424626663946
828,611,0.36174268323593534
828,612,0.40161758985920587
828,614,0.35648572569975795
828,615,0.3940010614881744
828,616,0.36690074663368594
828,618,0.32975264140014565
828,619,0.3998737742883387
828,620,0.3754294775893843
828,621,0.3369495615955325
828,624,0.42502713745644854
828,627,0.4585916451086129
828,628,0.35908168568971127
828,629,0.3386927600449691
828,630,0.401713716785316
828,631,0.41595821261362215
828,633,0.37312548605568246
828,635,0.3705119683405232
828,637,0.35920812241231653
828,639,0.3979409670272882
828,649,0.4448533334938228
828,650,0.37026971997296904
828,651,0.3763448897724233
828,652,0.4133095658986911
828,653,0.35252140793209286
828,654,0.3845445512972689
828,655,0.34570404840957564
828,656,0.40743423519378347
828,657,0.343912815918838
828,658,0.4043576002562493
828,659,0.3372509084433486
828,664,0.3419631526495004
828,666,0.41565778323952385
828,667,0.4371780911557519
828,668,0.35605425117084893
828,750,0.34859424931881194
828,753,0.37954062287501467
828,754,0.33437390073794077
828,755,0.3474902720123127
828,758,0.370510243702576
828,760,0.336285374967215
828,762,0.37436838951545703
828,764,0.3328519130765516
828,765,0.3712887249541182
828,768,0.3547156353324766
828,769,0.337400989954774
828,772,0.36472023525027747
828,773,0.33574759076406907
828,777,0.3715785391647306
828,780,0.33545534248542724
828,781,0.3759134621527585
828,782,0.4183644664984489
828,783,0.34033938755095194
828,785,0.4042509137925863
828,786,0.44680066565874427
828,787,0.4338831384029905
828,788,0.38146768615136795
828,789,0.3930424057290924
828,790,0.3509960692951924
828,796,0.39658984529766794
828,797,0.4149653435219219
828,799,0.4683161114729108
828,800,0.40739322542134687
828,801,0.3671572060444625
828,803,0.38873680787704773
828,804,0.41080000309979336
828,805,0.43000531038099393
828,806,0.32988864389651373
828,808,0.3659883757931826
828,809,0.49684214139066857
828,810,0.4298377178461954
828,811,0.4043455275178453
828,812,0.4321131232943012
828,813,0.4493437695499372
828,815,0.40638425331966604
828,822,0.4620913939598453
828,823,0.631870606416823
828,824,0.5628198461676067
828,825,0.5136543641797382
828,826,0.47982823834027144
828,827,0.4327952969995823
829,545,0.3828359485678497
829,547,0.3605003290655324
829,548,0.4151523760701769
829,549,0.37691915832436096
829,550,0.3694367602985251
829,551,0.38973491724053605
829,552,0.3674523823193201
829,553,0.39094903688231336
829,554,0.3327499416854878
829,556,0.4088134994093289
829,557,0.44944700647575536
829,558,0.42898921991428945
829,559,0.3617519455673721
829,560,0.3902246347883005
829,561,0.353847960451858
829,562,0.3380222191670248
829,564,0.3881506410770261
829,565,0.3476085459177103
829,566,0.36326113453715236
829,567,0.3667728177593755
829,570,0.4678567547641837
829,571,0.46386172913772034
829,572,0.4329355574233446
829,573,0.3924793315170434
829,574,0.3561776198285178
829,575,0.36331008496042766
829,576,0.45667357028417127
829,577,0.37356991087000374
829,578,0.34503661114500783
829,579,0.4118049565319974
829,580,0.4140825042306202
829,582,0.3700564321463746
829,584,0.33044229591756263
829,587,0.44762751843150855
829,588,0.44890566637206025
829,589,0.3787530731268059
829,590,0.3789525080603107
829,591,0.43021076291266475
829,592,0.3705464394994808
829,593,0.3860280088405797
829,594,0.4066775729506613
829,595,0.3295504684607656
829,596,0.46153859247419654
829,597,0.3387326329995764
829,598,0.40695102581867015
829,600,0.3931726749088329
829,602,0.35115379288044224
829,603,0.3771688489413929
829,605,0.35122161917469064
829,606,0.3763710205500554
829,607,0.3884727853040717
829,608,0.39429294222585115
829,609,0.39760067245573644
829,610,0.36695042366903224
829,611,0.34766306235759376
829,612,0.42099284293084316
829,614,0.3785683561458714
829,615,0.37115456250946827
829,616,0.3493707190229555
829,617,0.33433154798803244
829,619,0.3438743367145795
829,620,0.36340889903033363
829,621,0.37894517295593544
829,622,0.36295152749680143
829,624,0.3996835221145975
829,627,0.43317672098610394
829,630,0.38677042972479175
829,631,0.3868112495440954
829,634,0.3443381767462619
829,635,0.3373565889672741
829,637,0.3307881627727022
829,638,0.35397175936491604
829,639,0.43098026556506525
829,646,0.33700981808713104
829,649,0.4386128637298641
829,651,0.3645005674308314
829,654,0.37701297137755124
829,657,0.35186345080865467
829,658,0.37194566529842826
829,660,0.33911501486947876
829,666,0.35845650513960575
829,667,0.3958067735783564
829,750,0.3408583010461706
829,753,0.33678380041976635
829,754,0.34512483551481
829,755,0.3856457517762823
829,756,0.35723158134617544
829,757,0.33107157982493246
829,758,0.33984330355713016
829,760,0.3659176714761527
829,761,0.35261889884576075
829,762,0.353893207143797
829,764,0.36574454150022834
829,765,0.40750383332074747
829,768,0.3655627609299687
829,770,0.37076147020499706
829,771,0.440973844561511
829,773,0.40946785998773905
829,774,0.40039429805403115
829,775,0.407602145206077
829,776,0.34726791821073766
829,777,0.43037523427478397
829,778,0.35576178818045173
829,779,0.35274253337567557
829,780,0.405925562932753
829,781,0.370415500415334
829,782,0.4801950635456731
829,783,0.3950577404943729
829,784,0.38003724854237536
829,785,0.4807395615187766
829,786,0.4309656212345305
829,787,0.4457860650619146
829,788,0.4987955795399526
829,789,0.5047847079901385
829,790,0.3614463494989788
829,796,0.42972952968471284
829,797,0.5872050390438627
829,798,0.482715857616961
829,799,0.419766821453017
829,800,0.5990542006566665
829,801,0.579580149303298
829,802,0.3377088817936135
829,803,0.4569286656736595
829,804,0.43985408845869906
829,805,0.49676152503913884
829,806,0.3988194771403197
829,807,0.3514040148390545
829,808,0.3870845359357891
829,809,0.5324851902998248
829,810,0.5168126144291477
829,811,0.4386498179594425
829,812,0.4159096872479348
829,813,0.44064401706207473
829,814,0.38174360051266415
829,817,0.351254403161618
829,820,0.33172299651609544
829,822,0.3577139772563021
829,823,0.5335372058723448
829,824,0.6141009142765675
829,825,0.531284200698562
829,826,0.5158630350053643
829,827,0.4665373143850575
829,828,0.6133680249055695
830,547,0.37846850238747437
830,548,0.422882527886808
830,549,0.37150409752634705
830,550,0.3731340948670603
830,551,0.44299955362590865
830,552,0.43307028385281066
830,553,0.3839239519289274
830,556,0.3531321568869105
830,557,0.47504086499247994
830,558,0.42496794561521384
830,560,0.40057917332090404
830,564,0.3388407577738201
830,570,0.45148365809906116
830,571,0.46996854186085896
830,572,0.41170177823526616
830,574,0.3494569182435418
830,576,0.438426687117022
830,577,0.38411776754933774
830,579,0.40660699491072155
830,580,0.3515137584506803
830,582,0.3793558555436542
830,586,0.36297992107803817
830,587,0.4257305220410716
830,588,0.39872104228862
830,589,0.39058904117161625
830,591,0.3949884829676216
830,592,0.3585435605615994
830,593,0.3512879325185589
830,594,0.40579782989986596
830,596,0.43214518210727465
830,597,0.3518491046480435
830,598,0.39516944357606393
830,600,0.34505636384793054
830,601,0.36106549153669354
830,603,0.34010469402104143
830,606,0.3659992151828222
830,607,0.36516366422549895
830,608,0.3547999482140494
830,609,0.37109711252837596
830,612,0.39303455917273666
830,614,0.3434829560077624
830,615,0.3747064490824003
830,616,0.34249057029426627
830,619,0.3290543101689967
830,620,0.3300943871141968
830,621,0.336903923001737
830,622,0.35093197357403255
830,624,0.37657502923902136
830,627,0.4163865578803172
830,630,0.3451939878152553
830,631,0.34870689171569696
830,639,0.38611836650777726
830,646,0.3382150019900163
830,649,0.42081718092875314
830,651,0.3312643996336731
830,658,0.34744217541674827
830,667,0.3987503349082213
830,761,0.34651616353912046
830,762,0.33591707123203224
830,765,0.3364817817198487
830,769,0.33443490962941524
830,771,0.3993743522123119
830,774,0.43727217099824883
830,775,0.35588798728239296
830,777,0.35416984708604754
830,778,0.3633307707617419
830,782,0.37362379093709003
830,783,0.41904237867808164
830,784,0.33953089290806965
830,785,0.4795410038861882
830,786,0.4343345101077121
830,787,0.4412939655230778
830,788,0.44053529878915704
830,789,0.4680904377602169
830,790,0.3403874241620379
830,797,0.3934754051717236
830,798,0.5653633195946801
830,800,0.4799642019054686
830,801,0.5788360314516816
830,802,0.3643203530247472
830,803,0.41055658924059535
830,804,0.37634965073458154
830,805,0.44011554473523945
830,806,0.41919570026285874
830,807,0.34185606839563154
830,808,0.36018349505030395
830,809,0.504611134466754
830,810,0.47198254297974335
830,811,0.4199501053536124
830,812,0.42610402156633914
830,813,0.4619909595579694
830,814,0.3510438005962247
830,822,0.408536134422292
830,823,0.5260361577737865
830,824,0.48849452666877613
830,825,0.6229858458969065
830,826,0.5938082552238059
830,827,0.466747331726668
830,828,0.4867564254844152
830,829,0.6846681816612142
831,551,0.3408060939459067
831,557,0.37903431939994886
831,571,0.33074482107195785
831,586,0.35050985143595675
831,774,0.3541686502671733
831,778,0.3507718789790877
831,783,0.3796773067238079
831,789,0.34439730937674673
831,798,0.4345450208204316
831,800,0.36202226353428707
831,801,0.4890794016016884
831,802,0.3530317091097299
831,803,0.36333710962431304
831,805,0.32953564529664375
831,806,0.4178516113124755
831,807,0.3397875195296986
831,809,0.3427473786046486
831,811,0.3474518002262645
831,812,0.3411078070394395
831,813,0.3608197267151543
831,826,0.41998384299742303
831,829,0.40285854879195293
831,830,0.5946865551336301
832,557,0.33207964969438475
832,570,0.3368654129656994
832,801,0.34410403006728657
832,802,0.3305886204754523
832,803,0.3339259252737161
832,812,0.3422884489459155
832,813,0.3660229408066276
832,827,0.4737429973753145
832,829,0.34856635742296543
832,830,0.42463783163560836
832,831,0.47480717339410566
833,545,0.457758710203867
833,547,0.48546683454677514
833,548,0.5019860590096474
833,549,0.41039062618489286
833,550,0.38493023422097455
833,551,0.48360261443282077
833,552,0.41055211943855313
833,553,0.34955724365307256
833,554,0.3650118845919168
833,556,0.3364997226273565
833,557,0.5093802213917553
833,558,0.43188963086585913
833,559,0.33271941518427467
833,560,0.3400738126547786
833,564,0.38751852871740206
833,565,0.3370781789088974
833,570,0.4541761007791474
833,571,0.44825884543740263
833,572,0.3976070004821545
833,574,0.36203533703473617
833,576,0.48031561159102854
833,577,0.401431361247065
833,579,0.4721186235337543
833,580,0.41715483347362153
833,582,0.39752772299961325
833,585,0.333286994735804
833,586,0.38776727936920335
833,587,0.4100249042432806
833,588,0.4267414480068501
833,589,0.3610432574358005
833,591,0.381876397051919
833,592,0.3718727455008084
833,594,0.38868095200387104
833,596,0.44747362443950206
833,598,0.375453531794855
833,600,0.3470110384272307
833,602,0.34911874413535365
833,603,0.36336619082778837
833,606,0.35400258686733094
833,609,0.43228405757634186
833,610,0.3497639666968157
833,611,0.348224945807393
833,612,0.3975725746666831
833,614,0.34632072531680363
833,615,0.36162788399629203
833,616,0.37657776630225603
833,619,0.40412001285146343
833,620,0.3857614686875743
833,621,0.3390139502545357
833,624,0.4003561035774603
833,627,0.425179229622865
833,628,0.3651703203535699
833,630,0.3980166146948155
833,631,0.44150456573072344
833,633,0.3839993101452613
833,635,0.39474584930478285
833,637,0.3501597727101425
833,639,0.3957228189529591
833,649,0.40617720790876416
833,650,0.36910328619188393
833,652,0.40133491896833284
833,654,0.34637575909981705
833,655,0.3722424632051864
833,656,0.37320484163600537
833,657,0.35527266896847204
833,658,0.38027659789750995
833,666,0.4005253151789283
833,667,0.4673624529448344
833,754,0.336604698368869
833,755,0.3678362097031438
833,758,0.36652227227176476
833,760,0.34788559217980913
833,761,0.36117370903318863
833,763,0.3405803681004704
833,764,0.36939031019805374
833,765,0.36123926381307125
833,771,0.3721578468261568
833,772,0.3918301736444481
833,773,0.3637338096092852
833,777,0.45725903131130724
833,781,0.38809226660552715
833,782,0.4631784202511701
833,783,0.4564386919483822
833,785,0.3868765699922842
833,786,0.4703385900183695
833,787,0.5039867625302027
833,788,0.3945328150041969
833,789,0.3635727116030589
833,790,0.375348890572823
833,796,0.35314621843601796
833,797,0.394318563483331
833,798,0.35473685774779024
833,799,0.5622992068847691
833,800,0.43819002319416206
833,801,0.37962632176728056
833,803,0.35078836347255704
833,804,0.38583923006514703
833,805,0.5418729532519982
833,806,0.45812100503211345
833,808,0.3674321966526794
833,809,0.48885624157206164
833,810,0.4609515503531935
833,811,0.4129719046870797
833,812,0.4888092994555591
833,813,0.46255449684963307
833,815,0.4082737016906384
833,818,0.36115670785702364
833,820,0.35143118643618054
833,822,0.36756159736079574
833,823,0.4965255039938185
833,824,0.5261849061946376
833,825,0.5258367582377393
833,826,0.47806734719280547
833,827,0.4250521727135352
833,828,0.6914884772062808
833,829,0.5797079608071251
833,830,0.5055580388407914
833,831,0.34003110396513003
833,832,0.35847893296556305
834,547,0.3578882295459454
834,548,0.3717665699803332
834,549,0.4097337741975837
834,550,0.3678674098404793
834,551,0.41812339847223284
834,552,0.3581411179131843
834,553,0.3661871174757361
834,556,0.367944457622743
834,557,0.44813066289057907
834,558,0.4001135752082108
834,564,0.36382360067621894
834,570,0.43242130079621965
834,571,0.3811182493230832
834,572,0.33752011178891045
834,576,0.38248634028529876
834,579,0.36662189647265525
834,580,0.3851699708249205
834,587,0.36525375115939807
834,588,0.3774847332604269
834,594,0.3834570142389235
834,596,0.3650824022752721
834,600,0.34036926760320535
834,603,0.33066936841942923
834,606,0.3458765924577065
834,609,0.34679633710626795
834,612,0.34761440058823884
834,614,0.35843384147171853
834,615,0.35814036356504636
834,620,0.342225797934714
834,624,0.33079032327661406
834,627,0.37279383188268783
834,631,0.33105205468848714
834,639,0.33732116238026816
834,649,0.3293099140063909
834,667,0.34348226615157323
834,756,0.38261164986470897
834,761,0.40452389707643316
834,764,0.3429035038371618
834,765,0.34143969386762874
834,769,0.335698938378954
834,771,0.4219056279187208
834,773,0.33962658051319927
834,774,0.45964077361927363
834,775,0.3693390041428311
834,777,0.41167627999668416
834,778,0.41594924797929905
834,782,0.4259634701405189
834,783,0.515990614758327
834,784,0.3715017339467624
834,785,0.39246030415538674
834,786,0.4615336433505611
834,787,0.4942762126769488
834,788,0.4145923216425238
834,789,0.4270650667805113
834,790,0.35771327411307413
834,796,0.33149697696052594
834,797,0.4292189126513402
834,798,0.4957868164511589
834,799,0.3441119398387196
834,800,0.6034819225822604
834,801,0.5883466545693271
834,803,0.3979120051590179
834,804,0.3441209210266664
834,805,0.548141049947578
834,806,0.5720181210100931
834,809,0.5110001548738334
834,810,0.4795370936621725
834,811,0.44685342340686934
834,812,0.41638806056649463
834,813,0.4515186529537705
834,814,0.3631418021273747
834,818,0.3331365162239721
834,823,0.4442944956553166
834,824,0.4282833155622911
834,825,0.39064972864252884
834,826,0.4146659306777882
834,827,0.3709866312296269
834,828,0.4646231560605167
834,829,0.677492294432733
834,830,0.5792450383166748
834,831,0.43296909018671076
834,832,0.39501719217246795
834,833,0.6302155761221914
835,549,0.33090050292881107
835,551,0.3488434264211692
835,552,0.3583537443962146
835,553,0.3702292119585658
835,556,0.3644993899811085
835,557,0.36307752795652437
835,558,0.38672515668573904
835,570,0.39386224469601
835,571,0.37132770077530913
835,572,0.3428298535146365
835,580,0.33301391473323866
835,587,0.3482530049877621
835,588,0.36044077365445776
835,606,0.33005023052834886
835,756,0.35569237117967845
835,761,0.330526191300964
835,771,0.36529180949626916
835,774,0.42561932144059766
835,775,0.4031469225996787
835,778,0.363433072816797
835,783,0.37972971648691084
835,785,0.39436373443815703
835,786,0.3395758518392011
835,787,0.3517398254600599
835,788,0.4122651630806211
835,789,0.441118775802295
835,797,0.3371249784298884
835,798,0.4748596428990582
835,800,0.4909094165746752
835,801,0.6888143369717262
835,802,0.3398741845872464
835,803,0.3982966189207224
835,805,0.4156949263984619
835,806,0.4197879823774522
835,807,0.3446563227360329
835,809,0.45312712722910864
835,810,0.43586408848295194
835,811,0.4110463539436567
835,813,0.38169064819743964
835,814,0.4143188692145054
835,823,0.39664515291117713
835,826,0.3681131379871651
835,827,0.34246612064436893
835,828,0.36732840718642823
835,829,0.5555823448824079
835,830,0.6322357472480334
835,831,0.48452957688470705
835,833,0.348087027838174
835,834,0.6328949186740966
836,789,0.33324099133099394
836,801,0.4085960807364111
